ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
1,133,C1G0002,Matching To Sample,7,0,1.23,ARES_JSC1,1,1.27,7,2020-09-13,09:50,139,10,10,0,0,0,11,1702,NA,1702,760,NA,760,1520,NA,NA,35,5,5,0,0,0,7,1776,NA,1776,997,NA,997,1355,NA,NA,33,5,5,0,0,0,4,1628,NA,1628,542,NA,542,1440,NA,NA,36,0,0,0,0,0,NA
2,139,C1G0002,Matching To Sample,8,0,1.23,ARES_JSC1,1,1.27,8,2020-09-13,13:34,137,10,9,1,0,0,11,1607,930,1540,552,0,563,1405,930,930,35,5,4,1,0,0,7,1362,930,1276,147,0,231,1380,930,930,37,5,5,0,0,0,4,1804,NA,1804,697,NA,697,1565,NA,NA,33,0,0,0,0,0,NA
3,145,C1G0002,Matching To Sample,9,0,1.23,ARES_JSC1,1,1.27,9,2020-09-13,18:30,141,10,10,0,0,0,11,1097,NA,1097,332,NA,332,975,NA,NA,54,5,5,0,0,0,7,1030,NA,1030,198,NA,198,950,NA,NA,58,5,5,0,0,0,4,1164,NA,1164,445,NA,445,925,NA,NA,51,0,0,0,0,0,NA
4,154,C1G0002,Matching To Sample,10,0,1.23,ARES_JSC1,1,1.27,10,2020-09-14,06:33,152,10,8,2,0,0,11,2533,2765,2580,972,883,912,2385,2765,2765,18,5,3,2,0,0,7,2650,2765,2696,1719,883,1295,1675,2765,2765,13,5,5,0,0,0,4,2464,NA,2464,401,NA,401,2385,NA,NA,24,0,0,0,0,0,NA
5,169,C1G0002,Matching To Sample,11,0,1.23,ARES_JSC1,1,1.27,11,2020-09-14,13:13,135,10,9,1,0,0,11,1223,1660,1267,378,0,382,1100,1660,1660,42,5,5,0,0,0,7,1406,NA,1406,430,NA,430,1210,NA,NA,42,5,4,1,0,0,4,995,1660,1128,99,0,309,1000,1660,1660,42,0,0,0,0,0,NA
6,175,C1G0002,Matching To Sample,12,0,1.23,ARES_JSC1,1,1.27,12,2020-09-14,18:21,136,10,10,0,0,0,11,1336,NA,1336,665,NA,665,1000,NA,NA,44,5,5,0,0,0,7,1628,NA,1628,859,NA,859,1060,NA,NA,36,5,5,0,0,0,4,1044,NA,1044,212,NA,212,965,NA,NA,57,0,0,0,0,0,NA
7,184,C1G0002,Matching To Sample,13,0,1.23,ARES_JSC1,1,1.27,13,2020-09-15,06:40,137,10,9,1,0,0,11,1332,3320,1531,419,0,742,1155,3320,3320,35,5,4,1,0,0,7,1187,3320,1614,196,0,968,1200,3320,3320,29,5,5,0,0,0,4,1448,NA,1448,533,NA,533,1155,NA,NA,41,0,0,0,0,0,NA
8,190,C1G0002,Matching To Sample,14,0,1.23,ARES_JSC1,1,1.27,14,2020-09-15,13:26,137,10,10,0,0,0,12,1438,NA,1438,362,NA,362,1335,NA,NA,41,5,5,0,0,0,8,1452,NA,1452,500,NA,500,1165,NA,NA,41,5,5,0,0,0,4,1424,NA,1424,211,NA,211,1300,NA,NA,42,0,0,0,0,0,NA
9,202,C1G0002,Matching To Sample,15,0,1.23,ARES_JSC1,1,1.27,15,2020-09-15,18:59,135,10,10,0,0,0,11,1261,NA,1261,372,NA,372,1150,NA,NA,47,5,5,0,0,0,7,1196,NA,1196,488,NA,488,1015,NA,NA,50,5,5,0,0,0,4,1326,NA,1326,249,NA,249,1280,NA,NA,45,0,0,0,0,0,NA
10,211,C1G0002,Matching To Sample,16,0,1.23,ARES_JSC1,1,1.27,16,2020-09-16,06:44,139,10,9,1,0,0,11,1557,1640,1566,594,0,561,1385,1640,1640,34,5,4,1,0,0,7,1912,1640,1858,611,0,543,1895,1640,1640,25,5,5,0,0,0,4,1274,NA,1274,447,NA,447,1015,NA,NA,47,0,0,0,0,0,NA
11,220,C1G0002,Matching To Sample,17,0,1.23,ARES_JSC1,1,1.27,17,2020-09-16,12:33,136,10,9,1,0,0,11,1260,3190,1453,468,0,753,1070,3190,3190,37,5,5,0,0,0,7,1038,NA,1038,182,NA,182,1005,NA,NA,57,5,4,1,0,0,4,1537,3190,1868,597,0,902,1335,3190,3190,25,0,0,0,0,0,NA
12,229,C1G0002,Matching To Sample,18,0,1.23,ARES_JSC1,1,1.27,18,2020-09-16,18:30,134,10,10,0,0,0,11,1101,NA,1101,316,NA,316,1055,NA,NA,54,5,5,0,0,0,7,1030,NA,1030,198,NA,198,990,NA,NA,58,5,5,0,0,0,4,1172,NA,1172,416,NA,416,975,NA,NA,51,0,0,0,0,0,NA
13,238,C1G0002,Matching To Sample,19,0,1.23,ARES_JSC1,1,1.27,19,2020-09-17,06:31,142,10,10,0,0,0,11,1783,NA,1783,508,NA,508,1705,NA,NA,33,5,5,0,0,0,7,1442,NA,1442,343,NA,343,1295,NA,NA,41,5,5,0,0,0,4,2124,NA,2124,415,NA,415,2015,NA,NA,28,0,0,0,0,0,NA
14,247,C1G0002,Matching To Sample,20,0,1.23,ARES_JSC1,1,1.27,20,2020-09-17,12:43,135,10,10,0,0,0,11,1242,NA,1242,293,NA,293,1340,NA,NA,48,5,5,0,0,0,7,1364,NA,1364,249,NA,249,1390,NA,NA,43,5,5,0,0,0,4,1120,NA,1120,306,NA,306,1035,NA,NA,53,0,0,0,0,0,NA
15,256,C1G0002,Matching To Sample,21,0,1.23,ARES_JSC1,1,1.27,21,2020-09-17,19:13,136,10,9,1,0,0,11,1233,2120,1322,326,0,416,1130,2120,2120,40,5,4,1,0,0,7,1290,2120,1456,267,0,437,1235,2120,2120,32,5,5,0,0,0,4,1188,NA,1188,392,NA,392,1010,NA,NA,50,0,0,0,0,0,NA
16,265,C1G0002,Matching To Sample,22,0,1.23,ARES_JSC1,1,1.27,22,2020-09-18,06:46,146,10,10,0,0,0,11,1502,NA,1502,553,NA,553,1305,NA,NA,39,5,5,0,0,0,7,1490,NA,1490,639,NA,639,1120,NA,NA,40,5,5,0,0,0,4,1514,NA,1514,529,NA,529,1305,NA,NA,39,0,0,0,0,0,NA
17,271,C1G0002,Matching To Sample,23,0,1.23,ARES_JSC1,1,1.27,23,2020-09-18,12:49,135,10,10,0,0,0,11,1466,NA,1466,560,NA,560,1285,NA,NA,40,5,5,0,0,0,7,1416,NA,1416,641,NA,641,1045,NA,NA,42,5,5,0,0,0,4,1516,NA,1516,538,NA,538,1285,NA,NA,39,0,0,0,0,0,NA
18,280,C1G0002,Matching To Sample,24,0,1.23,ARES_JSC1,1,1.27,24,2020-09-18,18:17,137,10,9,1,0,0,11,1456,2160,1527,424,0,457,1305,2160,2160,35,5,5,0,0,0,7,1626,NA,1626,477,NA,477,1305,NA,NA,36,5,4,1,0,0,4,1245,2160,1428,259,0,466,1250,2160,2160,33,0,0,0,0,0,NA
19,289,C1G0002,Matching To Sample,25,0,1.23,ARES_JSC1,1,1.27,25,2020-09-19,07:18,135,10,10,0,0,0,11,1133,NA,1133,271,NA,271,1055,NA,NA,52,5,5,0,0,0,7,1104,NA,1104,175,NA,175,1055,NA,NA,54,5,5,0,0,0,4,1162,NA,1162,364,NA,364,975,NA,NA,51,0,0,0,0,0,NA
20,304,C1G0002,Matching To Sample,26,0,1.23,ARES_JSC1,1,1.27,26,2020-09-19,12:34,133,10,10,0,0,0,11,1138,NA,1138,243,NA,243,1130,NA,NA,52,5,5,0,0,0,7,996,NA,996,214,NA,214,900,NA,NA,60,5,5,0,0,0,4,1280,NA,1280,191,NA,191,1230,NA,NA,46,0,0,0,0,0,NA
21,310,C1G0002,Matching To Sample,27,0,1.23,ARES_JSC1,1,1.27,27,2020-09-19,18:23,136,10,10,0,0,0,11,1431,NA,1431,470,NA,470,1340,NA,NA,41,5,5,0,0,0,7,1546,NA,1546,579,NA,579,1465,NA,NA,38,5,5,0,0,0,4,1316,NA,1316,359,NA,359,1145,NA,NA,45,0,0,0,0,0,NA
22,319,C1G0002,Matching To Sample,28,0,1.23,ARES_JSC1,1,1.27,28,2020-09-21,18:17,138,10,9,1,0,0,11,1466,960,1416,507,0,504,1290,960,960,38,5,5,0,0,0,7,1582,NA,1582,489,NA,489,1485,NA,NA,37,5,4,1,0,0,4,1322,960,1250,564,0,515,1135,960,960,38,0,0,0,0,0,NA
23,325,C1G0002,Matching To Sample,29,0,1.23,ARES_JSC1,1,1.27,29,2020-09-22,06:18,135,10,10,0,0,0,11,1234,NA,1234,390,NA,390,1145,NA,NA,48,5,5,0,0,0,7,940,NA,940,183,NA,183,860,NA,NA,63,5,5,0,0,0,4,1528,NA,1528,306,NA,306,1510,NA,NA,39,0,0,0,0,0,NA
24,337,C1G0002,Matching To Sample,30,0,1.23,ARES_JSC1,1,1.27,30,2020-09-22,12:33,138,10,9,1,0,0,11,1478,1710,1502,483,0,461,1230,1710,1710,35,5,4,1,0,0,7,1357,1710,1428,381,0,365,1230,1710,1710,33,5,5,0,0,0,4,1576,NA,1576,576,NA,576,1260,NA,NA,38,0,0,0,0,0,NA
25,346,C1G0002,Matching To Sample,31,0,1.23,ARES_JSC1,1,1.27,31,2020-09-22,18:58,137,10,10,0,0,0,11,1359,NA,1359,361,NA,361,1270,NA,NA,44,5,5,0,0,0,7,1128,NA,1128,130,NA,130,1040,NA,NA,53,5,5,0,0,0,4,1590,NA,1590,378,NA,378,1500,NA,NA,37,0,0,0,0,0,NA
26,348,C1G0002,Matching To Sample,31,0,1.23,ARES_JSC1,1,1.27,31,2020-09-22,19:04,137,10,10,0,0,0,11,1537,NA,1537,506,NA,506,1335,NA,NA,39,5,5,0,0,0,7,1596,NA,1596,616,NA,616,1240,NA,NA,37,5,5,0,0,0,4,1478,NA,1478,433,NA,433,1245,NA,NA,40,0,0,0,0,0,NA
27,360,C1G0002,Matching To Sample,32,0,1.23,ARES_JSC1,1,1.27,32,2020-09-23,08:04,136,10,9,1,0,0,11,1468,2240,1546,416,0,462,1435,2240,2240,34,5,4,1,0,0,7,1590,2240,1720,225,0,350,1655,2240,2240,27,5,5,0,0,0,4,1372,NA,1372,531,NA,531,1100,NA,NA,43,0,0,0,0,0,NA
28,366,C1G0002,Matching To Sample,33,0,1.23,ARES_JSC1,1,1.27,33,2020-09-23,12:20,137,10,9,1,0,0,11,1230,3070,1414,379,0,683,1150,3070,3070,38,5,4,1,0,0,7,1440,3070,1766,447,0,825,1460,3070,3070,27,5,5,0,0,0,4,1062,NA,1062,242,NA,242,960,NA,NA,56,0,0,0,0,0,NA
29,375,C1G0002,Matching To Sample,34,0,1.23,ARES_JSC1,1,1.27,34,2020-09-23,19:13,135,10,8,2,0,0,11,1172,1690,1276,304,664,410,1140,1690,1690,37,5,4,1,0,0,7,1175,2160,1372,147,0,458,1215,2160,2160,34,5,4,1,0,0,4,1170,1220,1180,441,0,382,1015,1220,1220,40,0,0,0,0,0,NA
30,381,C1G0002,Matching To Sample,35,0,1.23,ARES_JSC1,1,1.27,35,2020-09-24,07:44,138,10,8,2,0,0,11,1403,1465,1416,582,742,571,1245,1465,1465,33,5,4,1,0,0,7,1162,940,1118,395,0,356,1125,940,940,42,5,4,1,0,0,4,1645,1990,1714,693,0,620,1505,1990,1990,28,0,0,0,0,0,NA
31,393,C1G0002,Matching To Sample,36,0,1.23,ARES_JSC1,1,1.27,36,2020-09-24,12:47,137,10,10,0,0,0,11,1485,NA,1485,466,NA,466,1460,NA,NA,40,5,5,0,0,0,7,1294,NA,1294,507,NA,507,1135,NA,NA,46,5,5,0,0,0,4,1676,NA,1676,375,NA,375,1625,NA,NA,35,0,0,0,0,0,NA
32,399,C1G0002,Matching To Sample,37,0,1.23,ARES_JSC1,1,1.27,37,2020-09-24,18:22,133,10,10,0,0,0,11,1133,NA,1133,400,NA,400,995,NA,NA,52,5,5,0,0,0,7,1304,NA,1304,498,NA,498,1095,NA,NA,46,5,5,0,0,0,4,962,NA,962,201,NA,201,865,NA,NA,62,0,0,0,0,0,NA
33,412,C1G0002,Matching To Sample,38,0,1.23,ARES_JSC1,1,1.27,38,2020-09-25,08:51,146,10,10,0,0,0,11,1397,NA,1397,351,NA,351,1345,NA,NA,42,5,5,0,0,0,7,1266,NA,1266,249,NA,249,1145,NA,NA,47,5,5,0,0,0,4,1528,NA,1528,415,NA,415,1320,NA,NA,39,0,0,0,0,0,NA
34,418,C1G0002,Matching To Sample,39,0,1.23,ARES_JSC1,1,1.27,39,2020-09-25,13:17,135,10,9,1,0,0,11,1092,2110,1194,205,0,375,1060,2110,2110,45,5,4,1,0,0,7,1092,2110,1296,145,0,472,1110,2110,2110,37,5,5,0,0,0,4,1092,NA,1092,262,NA,262,1005,NA,NA,54,0,0,0,0,0,NA
35,430,C1G0002,Matching To Sample,40,0,1.23,ARES_JSC1,1,1.27,40,2020-09-25,18:57,134,10,10,0,0,0,11,1234,NA,1234,402,NA,402,1065,NA,NA,48,5,5,0,0,0,7,1022,NA,1022,149,NA,149,990,NA,NA,58,5,5,0,0,0,4,1446,NA,1446,479,NA,479,1130,NA,NA,41,0,0,0,0,0,NA
36,436,C1G0002,Matching To Sample,41,0,1.23,ARES_JSC1,1,1.27,41,2020-09-26,10:07,145,10,8,2,0,0,11,1612,1525,1595,667,657,628,1450,1525,1525,30,5,4,1,0,0,7,1632,1060,1518,893,0,815,1320,1060,1060,31,5,4,1,0,0,4,1592,1990,1672,489,0,459,1535,1990,1990,28,0,0,0,0,0,NA
37,445,C1G0002,Matching To Sample,42,0,1.23,ARES_JSC1,1,1.27,42,2020-09-26,13:09,132,10,10,0,0,0,11,1018,NA,1018,275,NA,275,925,NA,NA,58,5,5,0,0,0,7,958,NA,958,104,NA,104,930,NA,NA,62,5,5,0,0,0,4,1078,NA,1078,388,NA,388,920,NA,NA,55,0,0,0,0,0,NA
38,454,C1G0002,Matching To Sample,43,0,1.23,ARES_JSC1,1,1.27,43,2020-09-26,20:39,137,10,10,0,0,0,11,1316,NA,1316,299,NA,299,1200,NA,NA,45,5,5,0,0,0,7,1434,NA,1434,377,NA,377,1390,NA,NA,41,5,5,0,0,0,4,1198,NA,1198,153,NA,153,1145,NA,NA,50,0,0,0,0,0,NA
39,463,C1G0002,Matching To Sample,44,0,1.23,ARES_JSC1,1,1.27,44,2020-09-27,07:23,134,10,10,0,0,0,11,1312,NA,1312,343,NA,343,1200,NA,NA,45,5,5,0,0,0,7,1352,NA,1352,413,NA,413,1135,NA,NA,44,5,5,0,0,0,4,1272,NA,1272,299,NA,299,1135,NA,NA,47,0,0,0,0,0,NA
40,475,C1G0002,Matching To Sample,45,0,1.23,ARES_JSC1,1,1.27,45,2020-09-27,12:23,133,10,10,0,0,0,11,1173,NA,1173,427,NA,427,940,NA,NA,51,5,5,0,0,0,7,1114,NA,1114,475,NA,475,890,NA,NA,53,5,5,0,0,0,4,1232,NA,1232,419,NA,419,1000,NA,NA,48,0,0,0,0,0,NA
41,479,C1G0002,Matching To Sample,46,0,1.23,ARES_JSC1,1,1.27,46,2020-09-27,18:43,134,10,9,1,0,0,11,1105,1310,1126,292,0,283,960,1310,1310,47,5,4,1,0,0,7,985,1310,1050,86,0,163,960,1310,1310,45,5,5,0,0,0,4,1202,NA,1202,373,NA,373,985,NA,NA,49,0,0,0,0,0,NA
42,485,C1G0002,Matching To Sample,47,0,1.23,ARES_JSC1,1,1.27,47,2020-09-28,07:41,136,10,9,1,0,0,11,1417,2190,1495,414,0,461,1470,2190,2190,36,5,5,0,0,0,7,1400,NA,1400,547,NA,547,1225,NA,NA,42,5,4,1,0,0,4,1440,2190,1590,240,0,394,1470,2190,2190,30,0,0,0,0,0,NA
43,494,C1G0002,Matching To Sample,48,0,1.23,ARES_JSC1,1,1.27,48,2020-09-28,14:05,138,10,9,1,0,0,11,1526,2240,1598,557,0,571,1350,2240,2240,33,5,5,0,0,0,7,1284,NA,1284,334,NA,334,1175,NA,NA,46,5,4,1,0,0,4,1830,2240,1912,676,0,613,1815,2240,2240,25,0,0,0,0,0,NA
44,506,C1G0002,Matching To Sample,49,0,1.23,ARES_JSC1,1,1.27,49,2020-09-28,18:26,137,10,10,0,0,0,11,1489,NA,1489,493,NA,493,1245,NA,NA,40,5,5,0,0,0,7,1292,NA,1292,487,NA,487,1045,NA,NA,46,5,5,0,0,0,4,1686,NA,1686,461,NA,461,1490,NA,NA,35,0,0,0,0,0,NA
45,518,C1G0002,Matching To Sample,50,0,1.23,ARES_JSC1,1,1.27,50,2020-09-29,06:56,140,10,10,0,0,0,11,1401,NA,1401,468,NA,468,1305,NA,NA,42,5,5,0,0,0,7,1274,NA,1274,254,NA,254,1210,NA,NA,47,5,5,0,0,0,4,1528,NA,1528,622,NA,622,1215,NA,NA,39,0,0,0,0,0,NA
46,527,C1G0002,Matching To Sample,51,0,1.23,ARES_JSC1,1,1.27,51,2020-09-29,15:15,135,10,9,1,0,0,11,1367,1120,1343,379,0,366,1230,1120,1120,40,5,4,1,0,0,7,1315,1120,1276,421,0,375,1310,1120,1120,37,5,5,0,0,0,4,1410,NA,1410,386,NA,386,1230,NA,NA,42,0,0,0,0,0,NA
47,530,C1G0002,Matching To Sample,52,0,1.23,ARES_JSC1,1,1.27,52,2020-09-29,18:19,139,10,9,1,0,0,11,1456,2570,1568,667,0,721,1205,2570,2570,34,5,4,1,0,0,7,1322,2570,1572,503,0,708,1265,2570,2570,30,5,5,0,0,0,4,1564,NA,1564,818,NA,818,1205,NA,NA,38,0,0,0,0,0,NA
48,545,C1G0002,Matching To Sample,53,0,1.23,ARES_JSC1,1,1.27,53,2020-09-30,07:57,141,10,8,2,0,0,11,1281,2075,1440,333,275,455,1200,2075,2075,33,5,4,1,0,0,7,1285,1880,1404,362,0,411,1200,1880,1880,34,5,4,1,0,0,4,1277,2270,1476,358,0,541,1200,2270,2270,32,0,0,0,0,0,NA
49,551,C1G0002,Matching To Sample,54,0,1.23,ARES_JSC1,1,1.27,54,2020-09-30,19:01,133,10,9,1,0,0,11,1146,1820,1214,274,0,335,1045,1820,1820,44,5,5,0,0,0,7,1276,NA,1276,275,NA,275,1215,NA,NA,47,5,4,1,0,0,4,985,1820,1152,193,0,409,905,1820,1820,41,0,0,0,0,0,NA
50,560,C1G0002,Matching To Sample,55,0,1.23,ARES_JSC1,1,1.27,55,2020-10-01,07:53,136,10,10,0,0,0,11,1312,NA,1312,165,NA,165,1355,NA,NA,45,5,5,0,0,0,7,1378,NA,1378,61,NA,61,1355,NA,NA,43,5,5,0,0,0,4,1246,NA,1246,216,NA,216,1225,NA,NA,48,0,0,0,0,0,NA
51,566,C1G0002,Matching To Sample,56,0,1.23,ARES_JSC1,1,1.27,56,2020-10-01,12:30,137,10,9,1,0,0,11,1454,2800,1589,552,0,672,1340,2800,2800,33,5,5,0,0,0,7,1476,NA,1476,603,NA,603,1235,NA,NA,40,5,4,1,0,0,4,1427,2800,1702,570,0,788,1450,2800,2800,28,0,0,0,0,0,NA
52,581,C1G0002,Matching To Sample,57,0,1.23,ARES_JSC1,1,1.27,57,2020-10-01,20:33,138,10,10,0,0,0,11,1499,NA,1499,445,NA,445,1490,NA,NA,40,5,5,0,0,0,7,1598,NA,1598,544,NA,544,1300,NA,NA,37,5,5,0,0,0,4,1400,NA,1400,353,NA,353,1315,NA,NA,42,0,0,0,0,0,NA
53,590,C1G0002,Matching To Sample,58,0,1.23,ARES_JSC1,1,1.27,58,2020-10-03,08:57,135,10,10,0,0,0,11,1288,NA,1288,481,NA,481,1155,NA,NA,46,5,5,0,0,0,7,1340,NA,1340,683,NA,683,1030,NA,NA,44,5,5,0,0,0,4,1236,NA,1236,221,NA,221,1155,NA,NA,48,0,0,0,0,0,NA
54,596,C1G0002,Matching To Sample,59,0,1.23,ARES_JSC1,1,1.27,59,2020-10-03,13:48,135,10,10,0,0,0,11,1342,NA,1342,389,NA,389,1290,NA,NA,44,5,5,0,0,0,7,1364,NA,1364,437,NA,437,1230,NA,NA,43,5,5,0,0,0,4,1320,NA,1320,386,NA,386,1200,NA,NA,45,0,0,0,0,0,NA
55,605,C1G0002,Matching To Sample,60,0,1.23,ARES_JSC1,1,1.27,60,2020-10-03,18:41,131,10,9,1,0,0,11,950,2390,1094,180,0,486,890,2390,2390,49,5,5,0,0,0,7,960,NA,960,238,NA,238,845,NA,NA,62,5,4,1,0,0,4,937,2390,1228,103,0,655,940,2390,2390,39,0,0,0,0,0,NA
56,614,C1G0002,Matching To Sample,61,0,1.23,ARES_JSC1,1,1.27,61,2020-10-04,07:22,137,10,10,0,0,0,11,1372,NA,1372,446,NA,446,1345,NA,NA,43,5,5,0,0,0,7,1234,NA,1234,375,NA,375,1055,NA,NA,48,5,5,0,0,0,4,1510,NA,1510,509,NA,509,1380,NA,NA,39,0,0,0,0,0,NA
57,620,C1G0002,Matching To Sample,62,0,1.23,ARES_JSC1,1,1.27,62,2020-10-04,13:40,133,10,10,0,0,0,11,1133,NA,1133,283,NA,283,1125,NA,NA,52,5,5,0,0,0,7,1076,NA,1076,191,NA,191,1020,NA,NA,55,5,5,0,0,0,4,1190,NA,1190,368,NA,368,1070,NA,NA,50,0,0,0,0,0,NA
58,629,C1G0002,Matching To Sample,63,0,1.23,ARES_JSC1,1,1.27,63,2020-10-04,17:16,132,10,8,2,0,0,11,1096,1275,1132,214,629,292,1045,1275,1275,42,5,5,0,0,0,7,1200,NA,1200,203,NA,203,1070,NA,NA,50,5,3,2,0,0,4,923,1275,1064,77,629,373,880,1275,1275,33,0,0,0,0,0,NA
59,638,C1G0002,Matching To Sample,64,0,1.23,ARES_JSC1,1,1.27,64,2020-10-05,06:35,141,10,10,0,0,0,11,1805,NA,1805,877,NA,877,1575,NA,NA,33,5,5,0,0,0,7,1468,NA,1468,632,NA,632,1125,NA,NA,40,5,5,0,0,0,4,2142,NA,2142,1023,NA,1023,1900,NA,NA,28,0,0,0,0,0,NA
60,650,C1G0002,Matching To Sample,65,0,1.23,ARES_JSC1,1,1.27,65,2020-10-05,12:34,131,10,10,0,0,0,11,928,NA,928,196,NA,196,840,NA,NA,64,5,5,0,0,0,7,886,NA,886,153,NA,153,820,NA,NA,67,5,5,0,0,0,4,970,NA,970,241,NA,241,955,NA,NA,61,0,0,0,0,0,NA
61,656,C1G0002,Matching To Sample,66,0,1.23,ARES_JSC1,1,1.27,66,2020-10-05,18:14,131,10,10,0,0,0,11,1081,NA,1081,244,NA,244,960,NA,NA,55,5,5,0,0,0,7,986,NA,986,223,NA,223,875,NA,NA,60,5,5,0,0,0,4,1176,NA,1176,247,NA,247,1105,NA,NA,51,0,0,0,0,0,NA
62,671,C1G0002,Matching To Sample,67,0,1.23,ARES_JSC1,1,1.27,67,2020-10-06,14:02,131,10,10,0,0,0,11,1037,NA,1037,451,NA,451,900,NA,NA,57,5,5,0,0,0,7,896,NA,896,146,NA,146,810,NA,NA,66,5,5,0,0,0,4,1178,NA,1178,623,NA,623,900,NA,NA,50,0,0,0,0,0,NA
63,677,C1G0002,Matching To Sample,68,0,1.23,ARES_JSC1,1,1.27,68,2020-10-06,16:28,135,10,10,0,0,0,11,1308,NA,1308,375,NA,375,1280,NA,NA,45,5,5,0,0,0,7,1378,NA,1378,499,NA,499,1255,NA,NA,43,5,5,0,0,0,4,1238,NA,1238,234,NA,234,1100,NA,NA,48,0,0,0,0,0,NA
64,686,C1G0002,Matching To Sample,69,0,1.23,ARES_JSC1,1,1.27,69,2020-10-06,19:05,131,10,10,0,0,0,11,1078,NA,1078,370,NA,370,915,NA,NA,55,5,5,0,0,0,7,1018,NA,1018,362,NA,362,820,NA,NA,58,5,5,0,0,0,4,1138,NA,1138,409,NA,409,915,NA,NA,52,0,0,0,0,0,NA
65,692,C1G0002,Matching To Sample,70,0,1.23,ARES_JSC1,1,1.27,70,2020-10-07,09:30,134,10,9,1,0,0,11,1235,2050,1317,363,0,428,1180,2050,2050,41,5,4,1,0,0,7,1187,2050,1360,480,0,567,1090,2050,2050,35,5,5,0,0,0,4,1274,NA,1274,295,NA,295,1190,NA,NA,47,0,0,0,0,0,NA
66,703,C1G0002,Matching To Sample,71,0,1.23,ARES_JSC1,1,1.27,71,2020-10-07,19:24,135,10,8,2,0,0,11,1197,2155,1389,321,219,498,1205,2155,2155,34,5,4,1,0,0,7,1425,2000,1540,257,0,340,1385,2000,2000,31,5,4,1,0,0,4,970,2310,1238,192,0,622,910,2310,2310,38,0,0,0,0,0,NA
67,706,C1G0002,Matching To Sample,72,0,1.23,ARES_JSC1,1,1.27,72,2020-10-08,07:36,135,10,10,0,0,0,11,1315,NA,1315,311,NA,311,1270,NA,NA,45,5,5,0,0,0,7,1182,NA,1182,277,NA,277,1075,NA,NA,50,5,5,0,0,0,4,1448,NA,1448,310,NA,310,1345,NA,NA,41,0,0,0,0,0,NA
68,714,C1G0002,Matching To Sample,73,0,1.23,ARES_JSC1,1,1.27,73,2020-10-08,18:57,133,10,10,0,0,0,11,1192,NA,1192,347,NA,347,1155,NA,NA,50,5,5,0,0,0,7,1314,NA,1314,427,NA,427,1155,NA,NA,45,5,5,0,0,0,4,1070,NA,1070,228,NA,228,975,NA,NA,56,0,0,0,0,0,NA
69,726,C1G0002,Matching To Sample,74,0,1.23,ARES_JSC1,1,1.27,74,2020-10-09,07:28,136,10,10,0,0,0,11,1246,NA,1246,443,NA,443,1215,NA,NA,48,5,5,0,0,0,7,1102,NA,1102,404,NA,404,965,NA,NA,54,5,5,0,0,0,4,1390,NA,1390,475,NA,475,1285,NA,NA,43,0,0,0,0,0,NA
70,735,C1G0002,Matching To Sample,75,0,1.23,ARES_JSC1,1,1.27,75,2020-10-09,13:36,137,10,10,0,0,0,11,1384,NA,1384,680,NA,680,1200,NA,NA,43,5,5,0,0,0,7,960,NA,960,333,NA,333,805,NA,NA,62,5,5,0,0,0,4,1808,NA,1808,692,NA,692,1595,NA,NA,33,0,0,0,0,0,NA
71,744,C1G0002,Matching To Sample,76,0,1.23,ARES_JSC1,1,1.27,76,2020-10-09,19:17,130,10,10,0,0,0,11,1060,NA,1060,378,NA,378,1070,NA,NA,56,5,5,0,0,0,7,1084,NA,1084,446,NA,446,900,NA,NA,55,5,5,0,0,0,4,1036,NA,1036,349,NA,349,990,NA,NA,57,0,0,0,0,0,NA
72,753,C1G0002,Matching To Sample,77,0,1.23,ARES_JSC1,1,1.27,77,2020-10-10,08:05,133,10,10,0,0,0,11,1212,NA,1212,326,NA,326,1160,NA,NA,49,5,5,0,0,0,7,1002,NA,1002,196,NA,196,1000,NA,NA,59,5,5,0,0,0,4,1422,NA,1422,303,NA,303,1405,NA,NA,42,0,0,0,0,0,NA
73,759,C1G0002,Matching To Sample,78,0,1.23,ARES_JSC1,1,1.27,78,2020-10-10,12:24,137,10,9,1,0,0,11,1122,3110,1321,233,0,665,1055,3110,3110,40,5,4,1,0,0,7,1057,3110,1468,115,0,923,1060,3110,3110,32,5,5,0,0,0,4,1174,NA,1174,302,NA,302,1030,NA,NA,51,0,0,0,0,0,NA
74,770,C1G0002,Matching To Sample,79,0,1.23,ARES_JSC1,1,1.27,79,2020-10-10,19:13,135,10,9,1,0,0,11,1252,1450,1272,382,0,366,1130,1450,1450,42,5,4,1,0,0,7,1132,1450,1196,340,0,327,1070,1450,1450,40,5,5,0,0,0,4,1348,NA,1348,424,NA,424,1140,NA,NA,44,0,0,0,0,0,NA
