ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
302,126,C1G0003,Simple Reaction Time,7,0,1.23,ARES_JSC1,1,1.27,7,2020-09-13,09:35,35,20,20,0,0,0,0,232,NA,232,42,NA,42,220,NA,NA,258,10,10,0,0,0,0,227,NA,227,30,NA,30,225,NA,NA,264,10,10,0,0,0,0,238,NA,238,53,NA,53,215,NA,NA,252,0,0,0,0,0,NA
303,141,C1G0003,Simple Reaction Time,8,0,1.23,ARES_JSC1,1,1.27,8,2020-09-13,13:41,36,20,20,0,0,0,1,253,NA,253,60,NA,60,230,NA,NA,237,10,10,0,0,0,0,238,NA,238,38,NA,38,220,NA,NA,252,10,10,0,0,0,1,268,NA,268,75,NA,75,245,NA,NA,223,0,0,0,0,0,NA
304,147,C1G0003,Simple Reaction Time,9,0,1.23,ARES_JSC1,1,1.27,9,2020-09-13,18:36,34,20,20,0,0,0,0,230,NA,230,48,NA,48,230,NA,NA,260,10,10,0,0,0,0,215,NA,215,59,NA,59,230,NA,NA,279,10,10,0,0,0,0,245,NA,245,32,NA,32,235,NA,NA,244,0,0,0,0,0,NA
305,156,C1G0003,Simple Reaction Time,10,0,1.23,ARES_JSC1,1,1.27,10,2020-09-14,06:41,72,20,20,0,0,0,0,260,NA,260,65,NA,65,240,NA,NA,230,10,10,0,0,0,0,278,NA,278,87,NA,87,240,NA,NA,215,10,10,0,0,0,0,242,NA,242,28,NA,28,245,NA,NA,247,0,0,0,0,0,NA
306,162,C1G0003,Simple Reaction Time,11,0,1.23,ARES_JSC1,1,1.27,11,2020-09-14,12:55,34,20,20,0,0,0,0,236,NA,236,54,NA,54,240,NA,NA,254,10,10,0,0,0,0,243,NA,243,30,NA,30,235,NA,NA,246,10,10,0,0,0,0,229,NA,229,72,NA,72,255,NA,NA,262,0,0,0,0,0,NA
307,171,C1G0003,Simple Reaction Time,12,0,1.23,ARES_JSC1,1,1.27,12,2020-09-14,18:13,34,20,20,0,0,0,0,254,NA,254,55,NA,55,235,NA,NA,235,10,10,0,0,0,0,233,NA,233,28,NA,28,230,NA,NA,257,10,10,0,0,0,0,276,NA,276,68,NA,68,270,NA,NA,217,0,0,0,0,0,NA
308,186,C1G0003,Simple Reaction Time,13,0,1.23,ARES_JSC1,1,1.27,13,2020-09-15,06:46,35,20,20,0,0,0,0,248,NA,248,52,NA,52,245,NA,NA,241,10,10,0,0,0,0,269,NA,269,43,NA,43,255,NA,NA,223,10,10,0,0,0,0,228,NA,228,54,NA,54,240,NA,NA,263,0,0,0,0,0,NA
309,195,C1G0003,Simple Reaction Time,14,0,1.23,ARES_JSC1,1,1.27,14,2020-09-15,15:30,36,20,20,0,0,0,0,231,NA,231,58,NA,58,220,NA,NA,259,10,10,0,0,0,0,238,NA,238,82,NA,82,215,NA,NA,252,10,10,0,0,0,0,224,NA,224,18,NA,18,225,NA,NA,267,0,0,0,0,0,NA
310,204,C1G0003,Simple Reaction Time,15,0,1.23,ARES_JSC1,1,1.27,15,2020-09-15,19:05,37,20,20,0,0,0,0,237,NA,237,29,NA,29,240,NA,NA,253,10,10,0,0,0,0,238,NA,238,33,NA,33,230,NA,NA,252,10,10,0,0,0,0,236,NA,236,25,NA,25,240,NA,NA,254,0,0,0,0,0,NA
311,213,C1G0003,Simple Reaction Time,16,0,1.23,ARES_JSC1,1,1.27,16,2020-09-16,06:54,33,20,20,0,0,0,0,249,NA,249,34,NA,34,240,NA,NA,240,10,10,0,0,0,0,251,NA,251,26,NA,26,245,NA,NA,239,10,10,0,0,0,0,248,NA,248,42,NA,42,240,NA,NA,241,0,0,0,0,0,NA
312,216,C1G0003,Simple Reaction Time,17,0,1.23,ARES_JSC1,1,1.27,17,2020-09-16,12:11,33,20,20,0,0,0,0,215,NA,215,54,NA,54,225,NA,NA,278,10,10,0,0,0,0,223,NA,223,24,NA,24,225,NA,NA,269,10,10,0,0,0,0,208,NA,208,73,NA,73,225,NA,NA,288,0,0,0,0,0,NA
313,225,C1G0003,Simple Reaction Time,18,0,1.23,ARES_JSC1,1,1.27,18,2020-09-16,18:22,36,20,20,0,0,0,0,220,NA,220,23,NA,23,215,NA,NA,272,10,10,0,0,0,0,216,NA,216,29,NA,29,205,NA,NA,277,10,10,0,0,0,0,225,NA,225,16,NA,16,220,NA,NA,266,0,0,0,0,0,NA
314,240,C1G0003,Simple Reaction Time,19,0,1.23,ARES_JSC1,1,1.27,19,2020-09-17,06:37,34,20,20,0,0,0,2,237,NA,237,23,NA,23,230,NA,NA,253,10,10,0,0,0,0,228,NA,228,18,NA,18,225,NA,NA,263,10,10,0,0,0,2,246,NA,246,25,NA,25,235,NA,NA,243,0,0,0,0,0,NA
315,249,C1G0003,Simple Reaction Time,20,0,1.23,ARES_JSC1,1,1.27,20,2020-09-17,12:50,33,20,20,0,0,0,0,217,NA,217,22,NA,22,220,NA,NA,275,10,10,0,0,0,0,212,NA,212,14,NA,14,215,NA,NA,283,10,10,0,0,0,0,223,NA,223,27,NA,27,220,NA,NA,269,0,0,0,0,0,NA
316,252,C1G0003,Simple Reaction Time,21,0,1.23,ARES_JSC1,1,1.27,21,2020-09-17,19:05,41,20,20,0,0,0,1,221,NA,221,31,NA,31,220,NA,NA,271,10,10,0,0,0,0,219,NA,219,20,NA,20,225,NA,NA,273,10,10,0,0,0,1,223,NA,223,40,NA,40,215,NA,NA,269,0,0,0,0,0,NA
317,267,C1G0003,Simple Reaction Time,22,0,1.23,ARES_JSC1,1,1.27,22,2020-09-18,06:53,38,20,20,0,0,0,0,273,NA,273,86,NA,86,255,NA,NA,219,10,10,0,0,0,0,240,NA,240,21,NA,21,235,NA,NA,250,10,10,0,0,0,0,306,NA,306,114,NA,114,260,NA,NA,196,0,0,0,0,0,NA
318,273,C1G0003,Simple Reaction Time,23,0,1.23,ARES_JSC1,1,1.27,23,2020-09-18,13:06,39,20,20,0,0,0,4,192,NA,192,21,NA,21,190,NA,NA,311,10,10,0,0,0,2,189,NA,189,17,NA,17,185,NA,NA,317,10,10,0,0,0,2,196,NA,196,25,NA,25,200,NA,NA,306,0,0,0,0,0,NA
319,285,C1G0003,Simple Reaction Time,24,0,1.23,ARES_JSC1,1,1.27,24,2020-09-18,21:54,36,20,20,0,0,0,3,197,NA,197,58,NA,58,215,NA,NA,304,10,10,0,0,0,1,198,NA,198,60,NA,60,220,NA,NA,303,10,10,0,0,0,2,196,NA,196,60,NA,60,205,NA,NA,306,0,0,0,0,0,NA
320,291,C1G0003,Simple Reaction Time,25,0,1.23,ARES_JSC1,1,1.27,25,2020-09-19,08:06,35,20,20,0,0,0,1,203,NA,203,46,NA,46,200,NA,NA,294,10,10,0,0,0,0,215,NA,215,63,NA,63,220,NA,NA,279,10,10,0,0,0,1,192,NA,192,13,NA,13,195,NA,NA,312,0,0,0,0,0,NA
321,300,C1G0003,Simple Reaction Time,26,0,1.23,ARES_JSC1,1,1.27,26,2020-09-19,12:26,35,20,20,0,0,0,1,214,NA,214,27,NA,27,215,NA,NA,279,10,10,0,0,0,1,204,NA,204,20,NA,20,205,NA,NA,294,10,10,0,0,0,0,225,NA,225,31,NA,31,225,NA,NA,266,0,0,0,0,0,NA
322,312,C1G0003,Simple Reaction Time,27,0,1.23,ARES_JSC1,1,1.27,27,2020-09-19,18:29,36,20,20,0,0,0,1,228,NA,228,53,NA,53,210,NA,NA,263,10,10,0,0,0,0,225,NA,225,37,NA,37,220,NA,NA,266,10,10,0,0,0,1,231,NA,231,68,NA,68,210,NA,NA,259,0,0,0,0,0,NA
323,315,C1G0003,Simple Reaction Time,28,0,1.23,ARES_JSC1,1,1.27,28,2020-09-21,18:09,33,20,20,0,0,0,1,170,NA,170,30,NA,30,180,NA,NA,352,10,10,0,0,0,1,169,NA,169,31,NA,31,175,NA,NA,355,10,10,0,0,0,0,171,NA,171,31,NA,31,180,NA,NA,350,0,0,0,0,0,NA
324,330,C1G0003,Simple Reaction Time,29,0,1.23,ARES_JSC1,1,1.27,29,2020-09-22,06:33,33,20,20,0,0,0,0,224,NA,224,98,NA,98,210,NA,NA,267,10,10,0,0,0,0,219,NA,219,52,NA,52,220,NA,NA,273,10,10,0,0,0,0,230,NA,230,132,NA,132,205,NA,NA,260,0,0,0,0,0,NA
325,339,C1G0003,Simple Reaction Time,30,0,1.23,ARES_JSC1,1,1.27,30,2020-09-22,12:41,34,19,19,0,1,0,2,162,NA,162,52,NA,52,180,NA,NA,370,9,9,0,1,0,2,176,NA,176,45,NA,45,185,NA,NA,339,10,10,0,0,0,0,149,NA,149,57,NA,57,170,NA,NA,402,0,0,0,0,0,NA
326,342,C1G0003,Simple Reaction Time,31,0,1.23,ARES_JSC1,1,1.27,31,2020-09-22,18:50,37,20,20,0,0,0,4,201,NA,201,43,NA,43,200,NA,NA,298,10,10,0,0,0,4,200,NA,200,51,NA,51,200,NA,NA,300,10,10,0,0,0,0,202,NA,202,35,NA,35,200,NA,NA,297,0,0,0,0,0,NA
327,356,C1G0003,Simple Reaction Time,32,0,1.23,ARES_JSC1,1,1.27,32,2020-09-23,07:45,36,20,20,0,0,0,1,210,NA,210,55,NA,55,215,NA,NA,285,10,10,0,0,0,0,191,NA,191,64,NA,64,200,NA,NA,314,10,10,0,0,0,1,229,NA,229,39,NA,39,250,NA,NA,262,0,0,0,0,0,NA
328,362,C1G0003,Simple Reaction Time,33,0,1.23,ARES_JSC1,1,1.27,33,2020-09-23,12:12,37,20,20,0,0,0,3,190,NA,190,54,NA,54,205,NA,NA,315,10,10,0,0,0,3,189,NA,189,55,NA,55,185,NA,NA,317,10,10,0,0,0,0,191,NA,191,56,NA,56,215,NA,NA,314,0,0,0,0,0,NA
329,371,C1G0003,Simple Reaction Time,34,0,1.23,ARES_JSC1,1,1.27,34,2020-09-23,18:50,33,18,18,0,2,0,1,216,NA,216,34,NA,34,215,NA,NA,277,9,9,0,1,0,1,208,NA,208,28,NA,28,210,NA,NA,287,9,9,0,1,0,0,223,NA,223,40,NA,40,220,NA,NA,268,0,0,0,0,0,NA
330,386,C1G0003,Simple Reaction Time,35,0,1.23,ARES_JSC1,1,1.27,35,2020-09-24,08:03,37,20,20,0,0,0,4,216,NA,216,48,NA,48,215,NA,NA,277,10,10,0,0,0,3,200,NA,200,28,NA,28,205,NA,NA,300,10,10,0,0,0,1,232,NA,232,59,NA,59,230,NA,NA,258,0,0,0,0,0,NA
331,395,C1G0003,Simple Reaction Time,36,0,1.23,ARES_JSC1,1,1.27,36,2020-09-24,12:55,34,20,20,0,0,0,1,201,NA,201,41,NA,41,200,NA,NA,297,10,10,0,0,0,1,196,NA,196,53,NA,53,190,NA,NA,306,10,10,0,0,0,0,207,NA,207,27,NA,27,200,NA,NA,289,0,0,0,0,0,NA
332,401,C1G0003,Simple Reaction Time,37,0,1.23,ARES_JSC1,1,1.27,37,2020-09-24,18:28,41,20,20,0,0,0,5,199,NA,199,42,NA,42,210,NA,NA,301,10,10,0,0,0,3,184,NA,184,47,NA,47,200,NA,NA,326,10,10,0,0,0,2,214,NA,214,32,NA,32,225,NA,NA,280,0,0,0,0,0,NA
333,408,C1G0003,Simple Reaction Time,37,0,1.23,ARES_JSC1,1,1.27,37,2020-09-25,08:21,33,20,20,0,0,0,0,198,NA,198,54,NA,54,215,NA,NA,302,10,10,0,0,0,0,192,NA,192,67,NA,67,215,NA,NA,312,10,10,0,0,0,0,205,NA,205,38,NA,38,215,NA,NA,292,0,0,0,0,0,NA
334,420,C1G0003,Simple Reaction Time,38,0,1.23,ARES_JSC1,1,1.27,38,2020-09-25,13:24,35,20,20,0,0,0,2,173,NA,173,46,NA,46,170,NA,NA,346,10,10,0,0,0,1,165,NA,165,35,NA,35,175,NA,NA,363,10,10,0,0,0,1,181,NA,181,55,NA,55,165,NA,NA,331,0,0,0,0,0,NA
335,426,C1G0003,Simple Reaction Time,39,0,1.23,ARES_JSC1,1,1.27,39,2020-09-25,18:40,43,20,20,0,0,0,1,211,NA,211,40,NA,40,215,NA,NA,284,10,10,0,0,0,1,206,NA,206,53,NA,53,205,NA,NA,291,10,10,0,0,0,0,216,NA,216,22,NA,22,220,NA,NA,277,0,0,0,0,0,NA
336,432,C1G0003,Simple Reaction Time,40,0,1.23,ARES_JSC1,1,1.27,40,2020-09-26,09:59,33,20,20,0,0,0,1,208,NA,208,25,NA,25,205,NA,NA,288,10,10,0,0,0,1,208,NA,208,29,NA,29,210,NA,NA,288,10,10,0,0,0,0,208,NA,208,22,NA,22,205,NA,NA,288,0,0,0,0,0,NA
337,447,C1G0003,Simple Reaction Time,41,0,1.23,ARES_JSC1,1,1.27,41,2020-09-26,13:15,32,20,20,0,0,0,0,217,NA,217,67,NA,67,205,NA,NA,275,10,10,0,0,0,0,187,NA,187,45,NA,45,195,NA,NA,320,10,10,0,0,0,0,248,NA,248,74,NA,74,230,NA,NA,241,0,0,0,0,0,NA
338,456,C1G0003,Simple Reaction Time,42,0,1.23,ARES_JSC1,1,1.27,42,2020-09-26,20:48,38,20,20,0,0,0,2,208,NA,208,57,NA,57,215,NA,NA,287,10,10,0,0,0,1,237,NA,237,40,NA,40,230,NA,NA,253,10,10,0,0,0,1,180,NA,180,59,NA,59,195,NA,NA,333,0,0,0,0,0,NA
339,459,C1G0003,Simple Reaction Time,43,0,1.23,ARES_JSC1,1,1.27,43,2020-09-27,07:12,35,20,20,0,0,0,0,256,NA,256,32,NA,32,255,NA,NA,233,10,10,0,0,0,0,259,NA,259,36,NA,36,260,NA,NA,231,10,10,0,0,0,0,254,NA,254,28,NA,28,245,NA,NA,236,0,0,0,0,0,NA
340,468,C1G0003,Simple Reaction Time,44,0,1.23,ARES_JSC1,1,1.27,44,2020-09-27,12:07,34,20,20,0,0,0,1,207,NA,207,44,NA,44,200,NA,NA,289,10,10,0,0,0,1,194,NA,194,53,NA,53,195,NA,NA,309,10,10,0,0,0,0,220,NA,220,29,NA,29,215,NA,NA,272,0,0,0,0,0,NA
341,477,C1G0003,Simple Reaction Time,45,0,1.23,ARES_JSC1,1,1.27,45,2020-09-27,18:36,46,19,19,0,1,0,9,206,NA,206,68,NA,68,210,NA,NA,290,9,9,0,1,0,8,190,NA,190,66,NA,66,210,NA,NA,315,10,10,0,0,0,1,221,NA,221,69,NA,69,230,NA,NA,271,0,0,0,0,0,NA
342,490,C1G0003,Simple Reaction Time,45,0,1.23,ARES_JSC1,1,1.27,45,2020-09-28,08:51,36,20,20,0,0,0,1,204,NA,204,44,NA,44,205,NA,NA,294,10,10,0,0,0,1,210,NA,210,16,NA,16,210,NA,NA,285,10,10,0,0,0,0,198,NA,198,61,NA,61,205,NA,NA,303,0,0,0,0,0,NA
343,499,C1G0003,Simple Reaction Time,46,0,1.23,ARES_JSC1,1,1.27,46,2020-09-28,14:53,36,19,19,0,1,0,1,214,NA,214,67,NA,67,205,NA,NA,280,9,9,0,1,0,0,221,NA,221,23,NA,23,215,NA,NA,271,10,10,0,0,0,1,208,NA,208,92,NA,92,195,NA,NA,288,0,0,0,0,0,NA
344,508,C1G0003,Simple Reaction Time,47,0,1.23,ARES_JSC1,1,1.27,47,2020-09-28,18:34,37,20,20,0,0,0,1,241,NA,241,40,NA,40,230,NA,NA,248,10,10,0,0,0,1,225,NA,225,21,NA,21,220,NA,NA,266,10,10,0,0,0,0,258,NA,258,48,NA,48,255,NA,NA,232,0,0,0,0,0,NA
345,514,C1G0003,Simple Reaction Time,48,0,1.23,ARES_JSC1,1,1.27,48,2020-09-29,06:43,44,20,20,0,0,0,1,572,NA,572,225,NA,225,505,NA,NA,104,10,10,0,0,0,1,496,NA,496,261,NA,261,415,NA,NA,120,10,10,0,0,0,0,649,NA,649,162,NA,162,630,NA,NA,92,0,0,0,0,0,NA
346,520,C1G0003,Simple Reaction Time,49,0,1.23,ARES_JSC1,1,1.27,49,2020-09-29,12:12,36,20,20,0,0,0,1,209,NA,209,56,NA,56,210,NA,NA,286,10,10,0,0,0,1,195,NA,195,67,NA,67,190,NA,NA,307,10,10,0,0,0,0,224,NA,224,42,NA,42,220,NA,NA,267,0,0,0,0,0,NA
347,535,C1G0003,Simple Reaction Time,50,0,1.23,ARES_JSC1,1,1.27,50,2020-09-29,18:34,34,20,20,0,0,0,1,195,NA,195,26,NA,26,200,NA,NA,306,10,10,0,0,0,0,189,NA,189,34,NA,34,195,NA,NA,317,10,10,0,0,0,1,202,NA,202,16,NA,16,200,NA,NA,297,0,0,0,0,0,NA
348,538,C1G0003,Simple Reaction Time,51,0,1.23,ARES_JSC1,1,1.27,51,2020-09-30,07:31,37,20,20,0,0,0,2,221,NA,221,28,NA,28,215,NA,NA,270,10,10,0,0,0,0,219,NA,219,23,NA,23,215,NA,NA,273,10,10,0,0,0,2,224,NA,224,33,NA,33,220,NA,NA,267,0,0,0,0,0,NA
349,547,C1G0003,Simple Reaction Time,52,0,1.23,ARES_JSC1,1,1.27,52,2020-09-30,18:52,34,20,20,0,0,0,1,208,NA,208,32,NA,32,205,NA,NA,287,10,10,0,0,0,1,212,NA,212,30,NA,30,205,NA,NA,283,10,10,0,0,0,0,205,NA,205,35,NA,35,210,NA,NA,292,0,0,0,0,0,NA
350,556,C1G0003,Simple Reaction Time,53,0,1.23,ARES_JSC1,1,1.27,53,2020-10-01,07:41,33,20,20,0,0,0,0,223,NA,223,33,NA,33,215,NA,NA,268,10,10,0,0,0,0,214,NA,214,26,NA,26,215,NA,NA,280,10,10,0,0,0,0,233,NA,233,38,NA,38,220,NA,NA,257,0,0,0,0,0,NA
351,571,C1G0003,Simple Reaction Time,54,0,1.23,ARES_JSC1,1,1.27,54,2020-10-01,12:52,48,20,20,0,0,0,50,186,NA,186,20,NA,20,180,NA,NA,322,10,10,0,0,0,49,182,NA,182,24,NA,24,175,NA,NA,329,10,10,0,0,0,1,190,NA,190,16,NA,16,190,NA,NA,315,0,0,0,0,0,NA
352,574,C1G0003,Simple Reaction Time,55,0,1.23,ARES_JSC1,1,1.27,55,2020-10-01,19:58,35,20,20,0,0,0,2,191,NA,191,52,NA,52,180,NA,NA,313,10,10,0,0,0,1,205,NA,205,42,NA,42,185,NA,NA,292,10,10,0,0,0,1,178,NA,178,60,NA,60,180,NA,NA,337,0,0,0,0,0,NA
353,586,C1G0003,Simple Reaction Time,56,0,1.23,ARES_JSC1,1,1.27,56,2020-10-03,08:30,34,20,20,0,0,0,2,187,NA,187,49,NA,49,195,NA,NA,320,10,10,0,0,0,1,207,NA,207,26,NA,26,200,NA,NA,289,10,10,0,0,0,1,167,NA,167,60,NA,60,190,NA,NA,359,0,0,0,0,0,NA
354,592,C1G0003,Simple Reaction Time,57,0,1.23,ARES_JSC1,1,1.27,57,2020-10-03,13:41,33,20,20,0,0,0,1,189,NA,189,39,NA,39,185,NA,NA,317,10,10,0,0,0,0,194,NA,194,21,NA,21,190,NA,NA,309,10,10,0,0,0,1,184,NA,184,51,NA,51,180,NA,NA,326,0,0,0,0,0,NA
355,601,C1G0003,Simple Reaction Time,58,0,1.23,ARES_JSC1,1,1.27,58,2020-10-03,18:33,35,20,20,0,0,0,3,172,NA,172,44,NA,44,180,NA,NA,348,10,10,0,0,0,2,172,NA,172,40,NA,40,180,NA,NA,348,10,10,0,0,0,1,172,NA,172,50,NA,50,180,NA,NA,348,0,0,0,0,0,NA
356,610,C1G0003,Simple Reaction Time,59,0,1.23,ARES_JSC1,1,1.27,59,2020-10-04,07:10,35,20,20,0,0,0,3,196,NA,196,34,NA,34,200,NA,NA,305,10,10,0,0,0,2,175,NA,175,35,NA,35,180,NA,NA,342,10,10,0,0,0,1,218,NA,218,16,NA,16,220,NA,NA,275,0,0,0,0,0,NA
357,625,C1G0003,Simple Reaction Time,60,0,1.23,ARES_JSC1,1,1.27,60,2020-10-04,13:54,35,20,20,0,0,0,3,201,NA,201,49,NA,49,210,NA,NA,298,10,10,0,0,0,1,188,NA,188,52,NA,52,190,NA,NA,319,10,10,0,0,0,2,214,NA,214,45,NA,45,230,NA,NA,280,0,0,0,0,0,NA
358,634,C1G0003,Simple Reaction Time,61,0,1.23,ARES_JSC1,1,1.27,61,2020-10-04,19:27,93,20,20,0,0,0,8,234,NA,234,128,NA,128,195,NA,NA,256,10,10,0,0,0,1,277,NA,277,171,NA,171,200,NA,NA,216,10,10,0,0,0,7,191,NA,191,37,NA,37,190,NA,NA,314,0,0,0,0,0,NA
359,640,C1G0003,Simple Reaction Time,62,0,1.23,ARES_JSC1,1,1.27,62,2020-10-05,07:00,38,20,20,0,0,0,1,427,NA,427,349,NA,349,315,NA,NA,140,10,10,0,0,0,1,303,NA,303,59,NA,59,285,NA,NA,198,10,10,0,0,0,0,552,NA,552,468,NA,468,385,NA,NA,108,0,0,0,0,0,NA
360,652,C1G0003,Simple Reaction Time,63,0,1.23,ARES_JSC1,1,1.27,63,2020-10-05,12:48,33,20,20,0,0,0,1,192,NA,192,40,NA,40,190,NA,NA,312,10,10,0,0,0,0,195,NA,195,42,NA,42,200,NA,NA,307,10,10,0,0,0,1,189,NA,189,41,NA,41,190,NA,NA,317,0,0,0,0,0,NA
361,661,C1G0003,Simple Reaction Time,64,0,1.23,ARES_JSC1,1,1.27,64,2020-10-05,18:41,34,20,20,0,0,0,0,206,NA,206,66,NA,66,200,NA,NA,290,10,10,0,0,0,0,191,NA,191,73,NA,73,195,NA,NA,314,10,10,0,0,0,0,222,NA,222,58,NA,58,210,NA,NA,270,0,0,0,0,0,NA
362,667,C1G0003,Simple Reaction Time,65,0,1.23,ARES_JSC1,1,1.27,65,2020-10-06,13:22,36,20,20,0,0,0,2,181,NA,181,50,NA,50,180,NA,NA,331,10,10,0,0,0,2,211,NA,211,31,NA,31,210,NA,NA,284,10,10,0,0,0,0,151,NA,151,49,NA,49,165,NA,NA,397,0,0,0,0,0,NA
363,682,C1G0003,Simple Reaction Time,66,0,1.23,ARES_JSC1,1,1.27,66,2020-10-06,18:57,33,20,20,0,0,0,2,185,NA,185,57,NA,57,200,NA,NA,324,10,10,0,0,0,2,178,NA,178,53,NA,53,190,NA,NA,337,10,10,0,0,0,0,192,NA,192,64,NA,64,210,NA,NA,312,0,0,0,0,0,NA
364,688,C1G0003,Simple Reaction Time,67,0,1.23,ARES_JSC1,1,1.27,67,2020-10-07,09:23,34,19,19,0,1,0,3,159,NA,159,57,NA,57,180,NA,NA,376,10,10,0,0,0,1,156,NA,156,61,NA,61,180,NA,NA,384,9,9,0,1,0,2,163,NA,163,55,NA,55,175,NA,NA,367,0,0,0,0,0,NA
365,697,C1G0003,Simple Reaction Time,68,0,1.23,ARES_JSC1,1,1.27,68,2020-10-07,19:05,37,20,20,0,0,0,2,229,NA,229,47,NA,47,225,NA,NA,262,10,10,0,0,0,2,238,NA,238,50,NA,50,230,NA,NA,252,10,10,0,0,0,0,220,NA,220,44,NA,44,215,NA,NA,272,0,0,0,0,0,NA
366,708,C1G0003,Simple Reaction Time,68,0,1.23,ARES_JSC1,1,1.27,68,2020-10-08,07:44,39,20,20,0,0,0,1,244,NA,244,88,NA,88,225,NA,NA,245,10,10,0,0,0,1,232,NA,232,115,NA,115,210,NA,NA,258,10,10,0,0,0,0,257,NA,257,55,NA,55,270,NA,NA,233,0,0,0,0,0,NA
367,716,C1G0003,Simple Reaction Time,68,0,1.23,ARES_JSC1,1,1.27,68,2020-10-08,19:14,34,19,19,0,1,0,2,173,NA,173,57,NA,57,185,NA,NA,346,9,9,0,1,0,1,162,NA,162,72,NA,72,190,NA,NA,369,10,10,0,0,0,1,183,NA,183,42,NA,42,185,NA,NA,327,0,0,0,0,0,NA
368,728,C1G0003,Simple Reaction Time,69,0,1.23,ARES_JSC1,1,1.27,69,2020-10-09,07:34,37,20,20,0,0,0,2,221,NA,221,30,NA,30,215,NA,NA,271,10,10,0,0,0,2,213,NA,213,29,NA,29,205,NA,NA,281,10,10,0,0,0,0,229,NA,229,31,NA,31,225,NA,NA,262,0,0,0,0,0,NA
369,731,C1G0003,Simple Reaction Time,70,0,1.23,ARES_JSC1,1,1.27,70,2020-10-09,13:28,43,20,20,0,0,0,6,165,NA,165,59,NA,59,180,NA,NA,363,10,10,0,0,0,3,137,NA,137,68,NA,68,165,NA,NA,437,10,10,0,0,0,3,193,NA,193,31,NA,31,195,NA,NA,310,0,0,0,0,0,NA
370,740,C1G0003,Simple Reaction Time,71,0,1.23,ARES_JSC1,1,1.27,71,2020-10-09,19:06,33,20,20,0,0,0,1,177,NA,177,59,NA,59,180,NA,NA,338,10,10,0,0,0,0,174,NA,174,85,NA,85,195,NA,NA,344,10,10,0,0,0,1,180,NA,180,11,NA,11,180,NA,NA,333,0,0,0,0,0,NA
371,755,C1G0003,Simple Reaction Time,72,0,1.23,ARES_JSC1,1,1.27,72,2020-10-10,08:11,35,20,20,0,1,0,3,186,NA,186,62,NA,62,190,NA,NA,321,10,10,0,1,0,1,174,NA,174,74,NA,74,190,NA,NA,344,10,10,0,0,0,2,199,NA,199,47,NA,47,200,NA,NA,301,0,0,0,0,0,NA
372,761,C1G0003,Simple Reaction Time,73,0,1.23,ARES_JSC1,1,1.27,73,2020-10-10,12:31,40,20,20,0,0,0,3,455,NA,455,698,NA,698,235,NA,NA,131,10,10,0,0,0,1,507,NA,507,970,NA,970,200,NA,NA,118,10,10,0,0,0,2,404,NA,404,284,NA,284,280,NA,NA,148,0,0,0,0,0,NA
373,772,C1G0003,Simple Reaction Time,73,0,1.23,ARES_JSC1,1,1.27,73,2020-10-10,19:20,36,20,20,0,0,0,3,262,NA,262,282,NA,282,185,NA,NA,228,10,10,0,0,0,1,354,NA,354,383,NA,383,220,NA,NA,169,10,10,0,0,0,2,171,NA,171,52,NA,52,165,NA,NA,350,0,0,0,0,0,NA
374,778,C1G0003,Simple Reaction Time,74,0,1.23,ARES_JSC1,1,1.27,74,2020-10-11,08:02,44,19,19,0,1,0,8,300,NA,300,114,NA,114,255,NA,NA,200,10,10,0,0,0,8,334,NA,334,135,NA,135,295,NA,NA,179,9,9,0,1,0,0,262,NA,262,74,NA,74,250,NA,NA,228,0,0,0,0,0,NA
375,784,C1G0003,Simple Reaction Time,75,0,1.23,ARES_JSC1,1,1.27,75,2020-10-11,12:45,52,19,19,0,0,2,4,323,NA,323,381,NA,381,240,NA,NA,10,10,10,0,0,1,4,258,NA,258,134,NA,134,245,NA,NA,11,9,9,0,0,1,0,396,NA,396,543,NA,543,205,NA,NA,10,0,0,0,0,0,NA
376,799,C1G0003,Simple Reaction Time,76,0,1.23,ARES_JSC1,1,1.27,76,2020-10-11,19:10,41,20,20,0,0,0,6,213,NA,213,104,NA,104,190,NA,NA,281,10,10,0,0,0,4,224,NA,224,150,NA,150,180,NA,NA,267,10,10,0,0,0,2,202,NA,202,18,NA,18,205,NA,NA,297,0,0,0,0,0,NA
377,805,C1G0003,Simple Reaction Time,77,0,1.23,ARES_JSC1,1,1.27,77,2020-10-12,07:15,38,20,20,0,0,0,5,324,NA,324,177,NA,177,270,NA,NA,185,10,10,0,0,0,1,361,NA,361,241,NA,241,265,NA,NA,166,10,10,0,0,0,4,287,NA,287,70,NA,70,270,NA,NA,209,0,0,0,0,0,NA
